region,district,Quarterly,admissions
Bay,Qensahdere,2021 Q1,80
Bay,Qensahdere,2021 Q2,58
Bay,Qensahdere,2021 Q2,62
Bay,Qensahdere,2021 Q2,213
Bay,Qensahdere,2021 Q3,224
Bay,Qensahdere,2021 Q3,550
Bay,Qensahdere,2021 Q3,244
Bay,Qensahdere,2021 Q4,141
Bay,Qensahdere,2021 Q4,754
Bay,Qensahdere,2021 Q4,140
Bay,Qensahdere,2020 Q1,66
Bay,Qensahdere,2020 Q1,62
Bay,Qensahdere,2020 Q1,26
Bay,Qensahdere,2020 Q2,89
Bay,Qensahdere,2020 Q2,104
Bay,Qensahdere,2020 Q2,92
Bay,Qensahdere,2020 Q3,100
Bay,Qensahdere,2020 Q3,96
Bay,Qensahdere,2020 Q3,91
Bay,Qensahdere,2020 Q4,0
Bay,Qensahdere,2020 Q4,0
Bay,Qensahdere,2020 Q4,77
Bay,Qensahdere,2019 Q1,226
Bay,Qensahdere,2019 Q1,96
Bay,Qensahdere,2019 Q1,170
Bay,Qensahdere,2019 Q2,2217
Bay,Qensahdere,2019 Q2,322
Bay,Qensahdere,2019 Q2,527
Bay,Qensahdere,2019 Q3,592
Bay,Qensahdere,2019 Q3,210
Bay,Qensahdere,2019 Q3,161
Bay,Qensahdere,2019 Q4,68
Bay,Qensahdere,2019 Q4,55
Bay,Qensahdere,2019 Q4,94
Galgaduud,Cabudwaaq,2024 Q1,390
Galgaduud,Cabudwaaq,2024 Q1,380
Galgaduud,Cabudwaaq,2024 Q1,342
Galgaduud,Cabudwaaq,2024 Q2,419
Galgaduud,Cabudwaaq,2024 Q2,407
Galgaduud,Cabudwaaq,2024 Q2,332
Galgaduud,Cabudwaaq,2024 Q3,286
Galgaduud,Cabudwaaq,2024 Q3,438
Galgaduud,Cabudwaaq,2024 Q3,441
Galgaduud,Cabudwaaq,2024 Q4,476
Galgaduud,Cabudwaaq,2024 Q4,536
Galgaduud,Cabudwaaq,2024 Q4,536
Galgaduud,Cabudwaaq,2023 Q1,471
Galgaduud,Cabudwaaq,2023 Q1,534
Galgaduud,Cabudwaaq,2023 Q1,562
Galgaduud,Cabudwaaq,2023 Q2,1151
Galgaduud,Cabudwaaq,2023 Q2,825
Galgaduud,Cabudwaaq,2023 Q2,688
Galgaduud,Cabudwaaq,2023 Q3,609
Galgaduud,Cabudwaaq,2023 Q3,473
Galgaduud,Cabudwaaq,2023 Q3,360
Galgaduud,Cabudwaaq,2023 Q4,336
Galgaduud,Cabudwaaq,2023 Q4,497
Galgaduud,Cabudwaaq,2023 Q4,530
Galgaduud,Cabudwaaq,2022 Q1,796
Galgaduud,Cabudwaaq,2022 Q1,756
Galgaduud,Cabudwaaq,2022 Q1,549
Galgaduud,Cabudwaaq,2022 Q2,370
Galgaduud,Cabudwaaq,2022 Q2,354
Galgaduud,Cabudwaaq,2022 Q2,476
Galgaduud,Cabudwaaq,2022 Q3,236
Galgaduud,Cabudwaaq,2022 Q3,253
Galgaduud,Cabudwaaq,2022 Q3,354
Galgaduud,Cabudwaaq,2022 Q4,183
Galgaduud,Cabudwaaq,2022 Q4,761
Galgaduud,Cabudwaaq,2022 Q4,433
Galgaduud,Cabudwaaq,2021 Q1,0
Galgaduud,Cabudwaaq,2021 Q1,0
Galgaduud,Cabudwaaq,2021 Q1,0
Galgaduud,Cabudwaaq,2021 Q2,125
Galgaduud,Cabudwaaq,2021 Q2,31
Galgaduud,Cabudwaaq,2021 Q2,117
Galgaduud,Cabudwaaq,2021 Q3,140
Galgaduud,Cabudwaaq,2021 Q3,193
Galgaduud,Cabudwaaq,2021 Q3,122
Galgaduud,Cabudwaaq,2021 Q4,241
Galgaduud,Cabudwaaq,2021 Q4,347
Galgaduud,Cabudwaaq,2021 Q4,394
Galgaduud,Cabudwaaq,2020 Q1,208
Galgaduud,Cabudwaaq,2020 Q1,86
Galgaduud,Cabudwaaq,2020 Q1,96
Galgaduud,Cabudwaaq,2020 Q2,129
Galgaduud,Cabudwaaq,2020 Q2,57
Galgaduud,Cabudwaaq,2020 Q2,455
Galgaduud,Cabudwaaq,2020 Q3,500
Galgaduud,Cabudwaaq,2020 Q3,205
Galgaduud,Cabudwaaq,2020 Q3,175
Galgaduud,Cabudwaaq,2020 Q4,163
Galgaduud,Cabudwaaq,2020 Q4,253
Galgaduud,Cabudwaaq,2020 Q4,177
Galgaduud,Cabudwaaq,2019 Q1,188
Galgaduud,Cabudwaaq,2019 Q1,0
Galgaduud,Cabudwaaq,2019 Q1,88
Galgaduud,Cabudwaaq,2019 Q2,0
Galgaduud,Cabudwaaq,2019 Q2,36
Galgaduud,Cabudwaaq,2019 Q2,81
Galgaduud,Cabudwaaq,2019 Q3,0
Galgaduud,Cabudwaaq,2019 Q3,0
Galgaduud,Cabudwaaq,2019 Q3,0
Galgaduud,Cabudwaaq,2019 Q4,0
Galgaduud,Cabudwaaq,2019 Q4,0
Galgaduud,Cabudwaaq,2019 Q4,0
Galgaduud,Cadaado,2024 Q1,145
Galgaduud,Cadaado,2024 Q1,118
Galgaduud,Cadaado,2024 Q1,114
Galgaduud,Cadaado,2024 Q2,104
Galgaduud,Cadaado,2024 Q2,128
Galgaduud,Cadaado,2024 Q2,196
Galgaduud,Cadaado,2024 Q3,215
Galgaduud,Cadaado,2024 Q3,112
Galgaduud,Cadaado,2024 Q3,68
Galgaduud,Cadaado,2024 Q4,220
Galgaduud,Cadaado,2024 Q4,190
Galgaduud,Cadaado,2024 Q4,190
Galgaduud,Cadaado,2023 Q1,272
Galgaduud,Cadaado,2023 Q1,308
Galgaduud,Cadaado,2023 Q1,208
Galgaduud,Cadaado,2023 Q2,164
Galgaduud,Cadaado,2023 Q2,292
Galgaduud,Cadaado,2023 Q2,154
Galgaduud,Cadaado,2023 Q3,224
Galgaduud,Cadaado,2023 Q3,395
Galgaduud,Cadaado,2023 Q3,183
Galgaduud,Cadaado,2023 Q4,159
Galgaduud,Cadaado,2023 Q4,131
Galgaduud,Cadaado,2023 Q4,197
Galgaduud,Cadaado,2022 Q1,423
Galgaduud,Cadaado,2022 Q1,385
Galgaduud,Cadaado,2022 Q1,384
Galgaduud,Cadaado,2022 Q2,358
Galgaduud,Cadaado,2022 Q2,400
Galgaduud,Cadaado,2022 Q2,391
Galgaduud,Cadaado,2022 Q3,385
Galgaduud,Cadaado,2022 Q3,432
Galgaduud,Cadaado,2022 Q3,217
Galgaduud,Cadaado,2022 Q4,228
Galgaduud,Cadaado,2022 Q4,302
Galgaduud,Cadaado,2022 Q4,285
Galgaduud,Cadaado,2021 Q1,45
Galgaduud,Cadaado,2021 Q1,30
Galgaduud,Cadaado,2021 Q1,41
Galgaduud,Cadaado,2021 Q2,38
Galgaduud,Cadaado,2021 Q2,50
Galgaduud,Cadaado,2021 Q2,41
Galgaduud,Cadaado,2021 Q3,43
Galgaduud,Cadaado,2021 Q3,41
Galgaduud,Cadaado,2021 Q3,64
Galgaduud,Cadaado,2021 Q4,310
Galgaduud,Cadaado,2021 Q4,381
Galgaduud,Cadaado,2021 Q4,289
Galgaduud,Cadaado,2020 Q1,73
Galgaduud,Cadaado,2020 Q1,46
Galgaduud,Cadaado,2020 Q1,41
Galgaduud,Cadaado,2020 Q2,21
Galgaduud,Cadaado,2020 Q2,33
Galgaduud,Cadaado,2020 Q2,61
Galgaduud,Cadaado,2020 Q3,107
Galgaduud,Cadaado,2020 Q3,94
Galgaduud,Cadaado,2020 Q3,34
Galgaduud,Cadaado,2020 Q4,37
Galgaduud,Cadaado,2020 Q4,31
Galgaduud,Cadaado,2020 Q4,56
Galgaduud,Cadaado,2019 Q1,47
Galgaduud,Cadaado,2019 Q1,35
Galgaduud,Cadaado,2019 Q1,72
Galgaduud,Cadaado,2019 Q2,58
Galgaduud,Cadaado,2019 Q2,62
Galgaduud,Cadaado,2019 Q2,55
Galgaduud,Cadaado,2019 Q3,47
Galgaduud,Cadaado,2019 Q3,42
Galgaduud,Cadaado,2019 Q3,47
Galgaduud,Cadaado,2019 Q4,36
Galgaduud,Cadaado,2019 Q4,95
Galgaduud,Cadaado,2019 Q4,163
Galgaduud,Ceel_Buur,2024 Q1,138
Galgaduud,Ceel_Buur,2024 Q1,174
Galgaduud,Ceel_Buur,2024 Q1,181
Galgaduud,Ceel_Buur,2024 Q2,171
Galgaduud,Ceel_Buur,2024 Q2,189
Galgaduud,Ceel_Buur,2024 Q2,163
Galgaduud,Ceel_Buur,2024 Q3,265
Galgaduud,Ceel_Buur,2024 Q3,152
Galgaduud,Ceel_Buur,2024 Q3,218
Galgaduud,Ceel_Buur,2024 Q4,227
Galgaduud,Ceel_Buur,2024 Q4,416
Galgaduud,Ceel_Buur,2024 Q4,416
Galgaduud,Ceel_Buur,2023 Q1,240
Galgaduud,Ceel_Buur,2023 Q1,233
Galgaduud,Ceel_Buur,2023 Q1,398
Galgaduud,Ceel_Buur,2023 Q2,364
Galgaduud,Ceel_Buur,2023 Q2,314
Galgaduud,Ceel_Buur,2023 Q2,201
Galgaduud,Ceel_Buur,2023 Q3,194
Galgaduud,Ceel_Buur,2023 Q3,163
Galgaduud,Ceel_Buur,2023 Q3,159
Galgaduud,Ceel_Buur,2023 Q4,208
Galgaduud,Ceel_Buur,2023 Q4,114
Galgaduud,Ceel_Buur,2023 Q4,251
Galgaduud,Ceel_Buur,2022 Q1,125
Galgaduud,Ceel_Buur,2022 Q1,94
Galgaduud,Ceel_Buur,2022 Q1,184
Galgaduud,Ceel_Buur,2022 Q2,93
Galgaduud,Ceel_Buur,2022 Q2,126
Galgaduud,Ceel_Buur,2022 Q2,215
Galgaduud,Ceel_Buur,2022 Q3,261
Galgaduud,Ceel_Buur,2022 Q3,197
Galgaduud,Ceel_Buur,2022 Q3,178
Galgaduud,Ceel_Buur,2022 Q4,259
Galgaduud,Ceel_Buur,2022 Q4,595
Galgaduud,Ceel_Buur,2022 Q4,385
Galgaduud,Ceel_Buur,2021 Q1,0
Galgaduud,Ceel_Buur,2021 Q1,123
Galgaduud,Ceel_Buur,2021 Q1,178
Galgaduud,Ceel_Buur,2021 Q2,214
Galgaduud,Ceel_Buur,2021 Q2,173
Galgaduud,Ceel_Buur,2021 Q2,156
Galgaduud,Ceel_Buur,2021 Q3,132
Galgaduud,Ceel_Buur,2021 Q3,0
Galgaduud,Ceel_Buur,2021 Q3,71
Galgaduud,Ceel_Buur,2021 Q4,166
Galgaduud,Ceel_Buur,2021 Q4,241
Galgaduud,Ceel_Buur,2021 Q4,227
Galgaduud,Ceel_Buur,2020 Q1,248
Galgaduud,Ceel_Buur,2020 Q1,167
Galgaduud,Ceel_Buur,2020 Q1,259
Galgaduud,Ceel_Buur,2020 Q2,93
Galgaduud,Ceel_Buur,2020 Q2,116
Galgaduud,Ceel_Buur,2020 Q2,90
Galgaduud,Ceel_Buur,2020 Q3,124
Galgaduud,Ceel_Buur,2020 Q3,94
Galgaduud,Ceel_Buur,2020 Q3,257
Galgaduud,Ceel_Buur,2020 Q4,97
Galgaduud,Ceel_Buur,2020 Q4,0
Galgaduud,Ceel_Buur,2020 Q4,0
Galgaduud,Ceel_Buur,2019 Q1,288
Galgaduud,Ceel_Buur,2019 Q1,205
Galgaduud,Ceel_Buur,2019 Q1,284
Galgaduud,Ceel_Buur,2019 Q2,304
Galgaduud,Ceel_Buur,2019 Q2,264
Galgaduud,Ceel_Buur,2019 Q2,658
Galgaduud,Ceel_Buur,2019 Q3,695
Galgaduud,Ceel_Buur,2019 Q3,352
Galgaduud,Ceel_Buur,2019 Q3,0
Galgaduud,Ceel_Buur,2019 Q4,0
Galgaduud,Ceel_Buur,2019 Q4,144
Galgaduud,Ceel_Buur,2019 Q4,140
Galgaduud,Ceel_Dheere,2024 Q1,99
Galgaduud,Ceel_Dheere,2024 Q1,67
Galgaduud,Ceel_Dheere,2024 Q1,99
Galgaduud,Ceel_Dheere,2024 Q2,74
Galgaduud,Ceel_Dheere,2024 Q2,64
Galgaduud,Ceel_Dheere,2024 Q2,77
Galgaduud,Ceel_Dheere,2024 Q3,122
Galgaduud,Ceel_Dheere,2024 Q3,33
Galgaduud,Ceel_Dheere,2024 Q3,65
Galgaduud,Ceel_Dheere,2024 Q4,26
Galgaduud,Ceel_Dheere,2024 Q4,148
Galgaduud,Ceel_Dheere,2024 Q4,148
Galgaduud,Ceel_Dheere,2023 Q1,52
Galgaduud,Ceel_Dheere,2023 Q1,94
Galgaduud,Ceel_Dheere,2023 Q1,120
Galgaduud,Ceel_Dheere,2023 Q2,137
Galgaduud,Ceel_Dheere,2023 Q2,131
Galgaduud,Ceel_Dheere,2023 Q2,97
Galgaduud,Ceel_Dheere,2023 Q3,149
Galgaduud,Ceel_Dheere,2023 Q3,94
Galgaduud,Ceel_Dheere,2023 Q3,20
Galgaduud,Ceel_Dheere,2023 Q4,49
Galgaduud,Ceel_Dheere,2023 Q4,65
Galgaduud,Ceel_Dheere,2023 Q4,116
Galgaduud,Ceel_Dheere,2022 Q1,0
Galgaduud,Ceel_Dheere,2022 Q1,0
Galgaduud,Ceel_Dheere,2022 Q1,102
Galgaduud,Ceel_Dheere,2022 Q2,32
Galgaduud,Ceel_Dheere,2022 Q2,124
Galgaduud,Ceel_Dheere,2022 Q2,199
Galgaduud,Ceel_Dheere,2022 Q3,0
Galgaduud,Ceel_Dheere,2022 Q3,0
Galgaduud,Ceel_Dheere,2022 Q3,0
Galgaduud,Ceel_Dheere,2022 Q4,115
Galgaduud,Ceel_Dheere,2022 Q4,119
Galgaduud,Ceel_Dheere,2022 Q4,67
Galgaduud,Ceel_Dheere,2021 Q1,108
Galgaduud,Ceel_Dheere,2021 Q1,130
Galgaduud,Ceel_Dheere,2021 Q1,110
Galgaduud,Ceel_Dheere,2021 Q2,103
Galgaduud,Ceel_Dheere,2021 Q2,98
Galgaduud,Ceel_Dheere,2021 Q2,152
Galgaduud,Ceel_Dheere,2021 Q3,121
Galgaduud,Ceel_Dheere,2021 Q3,91
Galgaduud,Ceel_Dheere,2021 Q3,87
Galgaduud,Ceel_Dheere,2021 Q4,0
Galgaduud,Ceel_Dheere,2021 Q4,0
Galgaduud,Ceel_Dheere,2021 Q4,0
Galgaduud,Ceel_Dheere,2020 Q1,70
Galgaduud,Ceel_Dheere,2020 Q1,104
Galgaduud,Ceel_Dheere,2020 Q1,93
Galgaduud,Ceel_Dheere,2020 Q2,76
Galgaduud,Ceel_Dheere,2020 Q2,69
Galgaduud,Ceel_Dheere,2020 Q2,64
Galgaduud,Ceel_Dheere,2020 Q3,91
Galgaduud,Ceel_Dheere,2020 Q3,141
Galgaduud,Ceel_Dheere,2020 Q3,155
Galgaduud,Ceel_Dheere,2020 Q4,143
Galgaduud,Ceel_Dheere,2020 Q4,139
Galgaduud,Ceel_Dheere,2020 Q4,108
Galgaduud,Ceel_Dheere,2019 Q1,148
Galgaduud,Ceel_Dheere,2019 Q1,256
Galgaduud,Ceel_Dheere,2019 Q1,197
Galgaduud,Ceel_Dheere,2019 Q2,208
Galgaduud,Ceel_Dheere,2019 Q2,220
Galgaduud,Ceel_Dheere,2019 Q2,157
Galgaduud,Ceel_Dheere,2019 Q3,0
Galgaduud,Ceel_Dheere,2019 Q3,0
Galgaduud,Ceel_Dheere,2019 Q3,0
Galgaduud,Ceel_Dheere,2019 Q4,106
Galgaduud,Ceel_Dheere,2019 Q4,85
Galgaduud,Ceel_Dheere,2019 Q4,85
Galgaduud,Dhuusamarreeb,2024 Q1,470
Galgaduud,Dhuusamarreeb,2024 Q1,414
Galgaduud,Dhuusamarreeb,2024 Q1,550
Galgaduud,Dhuusamarreeb,2024 Q2,630
Galgaduud,Dhuusamarreeb,2024 Q2,572
Galgaduud,Dhuusamarreeb,2024 Q2,523
Galgaduud,Dhuusamarreeb,2024 Q3,489
Galgaduud,Dhuusamarreeb,2024 Q3,355
Galgaduud,Dhuusamarreeb,2024 Q3,305
Galgaduud,Dhuusamarreeb,2024 Q4,267
Galgaduud,Dhuusamarreeb,2024 Q4,304
Galgaduud,Dhuusamarreeb,2024 Q4,304
Galgaduud,Dhuusamarreeb,2023 Q1,496
Galgaduud,Dhuusamarreeb,2023 Q1,570
Galgaduud,Dhuusamarreeb,2023 Q1,557
Galgaduud,Dhuusamarreeb,2023 Q2,385
Galgaduud,Dhuusamarreeb,2023 Q2,405
Galgaduud,Dhuusamarreeb,2023 Q2,297
Galgaduud,Dhuusamarreeb,2023 Q3,396
Galgaduud,Dhuusamarreeb,2023 Q3,543
Galgaduud,Dhuusamarreeb,2023 Q3,396
Galgaduud,Dhuusamarreeb,2023 Q4,555
Galgaduud,Dhuusamarreeb,2023 Q4,511
Galgaduud,Dhuusamarreeb,2023 Q4,544
Galgaduud,Dhuusamarreeb,2022 Q1,866
Galgaduud,Dhuusamarreeb,2022 Q1,672
Galgaduud,Dhuusamarreeb,2022 Q1,742
Galgaduud,Dhuusamarreeb,2022 Q2,798
Galgaduud,Dhuusamarreeb,2022 Q2,992
Galgaduud,Dhuusamarreeb,2022 Q2,1218
Galgaduud,Dhuusamarreeb,2022 Q3,1188
Galgaduud,Dhuusamarreeb,2022 Q3,810
Galgaduud,Dhuusamarreeb,2022 Q3,160
Galgaduud,Dhuusamarreeb,2022 Q4,372
Galgaduud,Dhuusamarreeb,2022 Q4,642
Galgaduud,Dhuusamarreeb,2022 Q4,504
Galgaduud,Dhuusamarreeb,2021 Q1,175
Galgaduud,Dhuusamarreeb,2021 Q1,169
Galgaduud,Dhuusamarreeb,2021 Q1,191
Galgaduud,Dhuusamarreeb,2021 Q2,348
Galgaduud,Dhuusamarreeb,2021 Q2,305
Galgaduud,Dhuusamarreeb,2021 Q2,457
Galgaduud,Dhuusamarreeb,2021 Q3,143
Galgaduud,Dhuusamarreeb,2021 Q3,165
Galgaduud,Dhuusamarreeb,2021 Q3,680
Galgaduud,Dhuusamarreeb,2021 Q4,1133
Galgaduud,Dhuusamarreeb,2021 Q4,1026
Galgaduud,Dhuusamarreeb,2021 Q4,619
Galgaduud,Dhuusamarreeb,2020 Q1,417
Galgaduud,Dhuusamarreeb,2020 Q1,235
Galgaduud,Dhuusamarreeb,2020 Q1,456
Galgaduud,Dhuusamarreeb,2020 Q2,83
Galgaduud,Dhuusamarreeb,2020 Q2,119
Galgaduud,Dhuusamarreeb,2020 Q2,94
Galgaduud,Dhuusamarreeb,2020 Q3,0
Galgaduud,Dhuusamarreeb,2020 Q3,166
Galgaduud,Dhuusamarreeb,2020 Q3,219
Galgaduud,Dhuusamarreeb,2020 Q4,72
Galgaduud,Dhuusamarreeb,2020 Q4,92
Galgaduud,Dhuusamarreeb,2020 Q4,0
Galgaduud,Dhuusamarreeb,2019 Q1,478
Galgaduud,Dhuusamarreeb,2019 Q1,278
Galgaduud,Dhuusamarreeb,2019 Q1,412
Galgaduud,Dhuusamarreeb,2019 Q2,326
Galgaduud,Dhuusamarreeb,2019 Q2,0
Galgaduud,Dhuusamarreeb,2019 Q2,107
Galgaduud,Dhuusamarreeb,2019 Q3,85
Galgaduud,Dhuusamarreeb,2019 Q3,107
Galgaduud,Dhuusamarreeb,2019 Q3,227
Galgaduud,Dhuusamarreeb,2019 Q4,343
Galgaduud,Dhuusamarreeb,2019 Q4,499
Galgaduud,Dhuusamarreeb,2019 Q4,364
Gedo,Baardheere,2024 Q1,1411
Gedo,Baardheere,2024 Q1,1216
Gedo,Baardheere,2024 Q1,765
Gedo,Baardheere,2024 Q2,797
Gedo,Baardheere,2024 Q2,845
Gedo,Baardheere,2024 Q2,468
Gedo,Baardheere,2024 Q3,381
Gedo,Baardheere,2024 Q3,551
Gedo,Baardheere,2024 Q3,657
Gedo,Baardheere,2024 Q4,510
Gedo,Baardheere,2024 Q4,693
Gedo,Baardheere,2024 Q4,693
Gedo,Baardheere,2023 Q1,763
Gedo,Baardheere,2023 Q1,942
Gedo,Baardheere,2023 Q1,810
Gedo,Baardheere,2023 Q2,859
Gedo,Baardheere,2023 Q2,1227
Gedo,Baardheere,2023 Q2,1072
Gedo,Baardheere,2023 Q3,998
Gedo,Baardheere,2023 Q3,956
Gedo,Baardheere,2023 Q3,1153
Gedo,Baardheere,2023 Q4,667
Gedo,Baardheere,2023 Q4,884
Gedo,Baardheere,2023 Q4,782
Gedo,Baardheere,2022 Q1,498
Gedo,Baardheere,2022 Q1,640
Gedo,Baardheere,2022 Q1,285
Gedo,Baardheere,2022 Q2,364
Gedo,Baardheere,2022 Q2,552
Gedo,Baardheere,2022 Q2,924
Gedo,Baardheere,2022 Q3,687
Gedo,Baardheere,2022 Q3,939
Gedo,Baardheere,2022 Q3,556
Gedo,Baardheere,2022 Q4,726
Gedo,Baardheere,2022 Q4,872
Gedo,Baardheere,2022 Q4,859
Gedo,Baardheere,2021 Q1,190
Gedo,Baardheere,2021 Q1,211
Gedo,Baardheere,2021 Q1,152
Gedo,Baardheere,2021 Q2,175
Gedo,Baardheere,2021 Q2,102
Gedo,Baardheere,2021 Q2,122
Gedo,Baardheere,2021 Q3,114
Gedo,Baardheere,2021 Q3,115
Gedo,Baardheere,2021 Q3,485
Gedo,Baardheere,2021 Q4,266
Gedo,Baardheere,2021 Q4,256
Gedo,Baardheere,2021 Q4,28
Gedo,Baardheere,2020 Q1,182
Gedo,Baardheere,2020 Q1,184
Gedo,Baardheere,2020 Q1,243
Gedo,Baardheere,2020 Q2,446
Gedo,Baardheere,2020 Q2,361
Gedo,Baardheere,2020 Q2,201
Gedo,Baardheere,2020 Q3,109
Gedo,Baardheere,2020 Q3,117
Gedo,Baardheere,2020 Q3,182
Gedo,Baardheere,2020 Q4,157
Gedo,Baardheere,2020 Q4,164
Gedo,Baardheere,2020 Q4,234
Gedo,Baardheere,2019 Q1,316
Gedo,Baardheere,2019 Q1,216
Gedo,Baardheere,2019 Q1,142
Gedo,Baardheere,2019 Q2,122
Gedo,Baardheere,2019 Q2,8
Gedo,Baardheere,2019 Q2,160
Gedo,Baardheere,2019 Q3,134
Gedo,Baardheere,2019 Q3,132
Gedo,Baardheere,2019 Q3,350
Gedo,Baardheere,2019 Q4,284
Gedo,Baardheere,2019 Q4,297
Gedo,Baardheere,2019 Q4,90
Gedo,Belet_Xaawo,2024 Q1,2044
Gedo,Belet_Xaawo,2024 Q1,1768
Gedo,Belet_Xaawo,2024 Q1,1268
Gedo,Belet_Xaawo,2024 Q2,1192
Gedo,Belet_Xaawo,2024 Q2,1512
Gedo,Belet_Xaawo,2024 Q2,2134
Gedo,Belet_Xaawo,2024 Q3,1537
Gedo,Belet_Xaawo,2024 Q3,1420
Gedo,Belet_Xaawo,2024 Q3,1475
Gedo,Belet_Xaawo,2024 Q4,1165
Gedo,Belet_Xaawo,2024 Q4,611
Gedo,Belet_Xaawo,2024 Q4,611
Gedo,Belet_Xaawo,2023 Q1,866
Gedo,Belet_Xaawo,2023 Q1,790
Gedo,Belet_Xaawo,2023 Q1,935
Gedo,Belet_Xaawo,2023 Q2,888
Gedo,Belet_Xaawo,2023 Q2,1146
Gedo,Belet_Xaawo,2023 Q2,1090
Gedo,Belet_Xaawo,2023 Q3,987
Gedo,Belet_Xaawo,2023 Q3,1217
Gedo,Belet_Xaawo,2023 Q3,998
Gedo,Belet_Xaawo,2023 Q4,1545
Gedo,Belet_Xaawo,2023 Q4,1070
Gedo,Belet_Xaawo,2023 Q4,1088
Gedo,Belet_Xaawo,2022 Q1,843
Gedo,Belet_Xaawo,2022 Q1,646
Gedo,Belet_Xaawo,2022 Q1,779
Gedo,Belet_Xaawo,2022 Q2,511
Gedo,Belet_Xaawo,2022 Q2,483
Gedo,Belet_Xaawo,2022 Q2,487
Gedo,Belet_Xaawo,2022 Q3,432
Gedo,Belet_Xaawo,2022 Q3,603
Gedo,Belet_Xaawo,2022 Q3,543
Gedo,Belet_Xaawo,2022 Q4,810
Gedo,Belet_Xaawo,2022 Q4,723
Gedo,Belet_Xaawo,2022 Q4,1166
Gedo,Belet_Xaawo,2021 Q1,345
Gedo,Belet_Xaawo,2021 Q1,495
Gedo,Belet_Xaawo,2021 Q1,601
Gedo,Belet_Xaawo,2021 Q2,282
Gedo,Belet_Xaawo,2021 Q2,454
Gedo,Belet_Xaawo,2021 Q2,427
Gedo,Belet_Xaawo,2021 Q3,284
Gedo,Belet_Xaawo,2021 Q3,400
Gedo,Belet_Xaawo,2021 Q3,448
Gedo,Belet_Xaawo,2021 Q4,538
Gedo,Belet_Xaawo,2021 Q4,674
Gedo,Belet_Xaawo,2021 Q4,682
Gedo,Belet_Xaawo,2020 Q1,482
Gedo,Belet_Xaawo,2020 Q1,400
Gedo,Belet_Xaawo,2020 Q1,527
Gedo,Belet_Xaawo,2020 Q2,315
Gedo,Belet_Xaawo,2020 Q2,464
Gedo,Belet_Xaawo,2020 Q2,514
Gedo,Belet_Xaawo,2020 Q3,450
Gedo,Belet_Xaawo,2020 Q3,167
Gedo,Belet_Xaawo,2020 Q3,172
Gedo,Belet_Xaawo,2020 Q4,685
Gedo,Belet_Xaawo,2020 Q4,272
Gedo,Belet_Xaawo,2020 Q4,294
Gedo,Belet_Xaawo,2019 Q1,93
Gedo,Belet_Xaawo,2019 Q1,460
Gedo,Belet_Xaawo,2019 Q1,71
Gedo,Belet_Xaawo,2019 Q2,111
Gedo,Belet_Xaawo,2019 Q2,160
Gedo,Belet_Xaawo,2019 Q2,635
Gedo,Belet_Xaawo,2019 Q3,361
Gedo,Belet_Xaawo,2019 Q3,294
Gedo,Belet_Xaawo,2019 Q3,323
Gedo,Belet_Xaawo,2019 Q4,327
Gedo,Belet_Xaawo,2019 Q4,503
Gedo,Belet_Xaawo,2019 Q4,491
Gedo,Ceel_Waaq,2024 Q1,192
Gedo,Ceel_Waaq,2024 Q1,113
Gedo,Ceel_Waaq,2024 Q1,148
Gedo,Ceel_Waaq,2024 Q2,167
Gedo,Ceel_Waaq,2024 Q2,178
Gedo,Ceel_Waaq,2024 Q2,223
Gedo,Ceel_Waaq,2024 Q3,285
Gedo,Ceel_Waaq,2024 Q3,129
Gedo,Ceel_Waaq,2024 Q3,251
Gedo,Ceel_Waaq,2024 Q4,273
Gedo,Ceel_Waaq,2024 Q4,259
Gedo,Ceel_Waaq,2024 Q4,259
Gedo,Ceel_Waaq,2023 Q1,201
Gedo,Ceel_Waaq,2023 Q1,135
Gedo,Ceel_Waaq,2023 Q1,168
Gedo,Ceel_Waaq,2023 Q2,210
Gedo,Ceel_Waaq,2023 Q2,302
Gedo,Ceel_Waaq,2023 Q2,284
Gedo,Ceel_Waaq,2023 Q3,332
Gedo,Ceel_Waaq,2023 Q3,249
Gedo,Ceel_Waaq,2023 Q3,241
Gedo,Ceel_Waaq,2023 Q4,241
Gedo,Ceel_Waaq,2023 Q4,212
Gedo,Ceel_Waaq,2023 Q4,220
Gedo,Ceel_Waaq,2022 Q1,119
Gedo,Ceel_Waaq,2022 Q1,332
Gedo,Ceel_Waaq,2022 Q1,303
Gedo,Ceel_Waaq,2022 Q2,448
Gedo,Ceel_Waaq,2022 Q2,338
Gedo,Ceel_Waaq,2022 Q2,513
Gedo,Ceel_Waaq,2022 Q3,293
Gedo,Ceel_Waaq,2022 Q3,457
Gedo,Ceel_Waaq,2022 Q3,143
Gedo,Ceel_Waaq,2022 Q4,161
Gedo,Ceel_Waaq,2022 Q4,164
Gedo,Ceel_Waaq,2022 Q4,165
Gedo,Ceel_Waaq,2021 Q1,95
Gedo,Ceel_Waaq,2021 Q1,58
Gedo,Ceel_Waaq,2021 Q1,160
Gedo,Ceel_Waaq,2021 Q2,243
Gedo,Ceel_Waaq,2021 Q2,220
Gedo,Ceel_Waaq,2021 Q2,39
Gedo,Ceel_Waaq,2021 Q3,323
Gedo,Ceel_Waaq,2021 Q3,337
Gedo,Ceel_Waaq,2021 Q3,328
Gedo,Ceel_Waaq,2021 Q4,355
